,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether,USDT,tether,44243,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65685215611.096825,73141766321.23428,,3,,,,2022-12-07T08:54:00.000Z,1.000067184535601,27835193534.403427,9.0895,0.0010609,-0.00590732,0.01733341,-0.00518997,-0.0084618,0.00134945,65689628641.80351,7.8294,73146680316.84,,2022-12-07T08:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-07 08:56:01.765940+00:00
3,1839,BNB,BNB,bnb,1149,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159969257.24062917,159979963.59042934,,4,,,,2022-12-07T08:54:00.000Z,283.1419905338712,713191243.5911744,15.0906,-0.04419623,-2.14484626,-5.79556469,-14.1127956,0.80583041,1.7671012,45294013919.33663,5.3982,56628398106.77,,2022-12-07T08:54:00.000Z,,,,,,2022-12-07 08:56:01.765940+00:00
4,3408,USD Coin,USDC,usd-coin,8742,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43014930505.12496,43014930505.12496,,5,,,,2022-12-07T08:54:00.000Z,0.9999119951393837,2515363415.0194902,17.0992,0.01515062,-0.01908109,-0.01974568,-0.00939415,-0.00986484,-0.02086329,43011144982.16144,5.1262,43011144982.16,,2022-12-07T08:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-07 08:56:01.765940+00:00
5,4687,Binance USD,BUSD,binance-usd,5686,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22056131821.62442,22056131821.62442,,6,,,,2022-12-07T08:54:00.000Z,0.9999666229992586,6046241385.237735,17.4378,-0.04568842,-0.01187316,-0.02876055,0.02285605,0.01604446,-0.02568359,22055395654.09626,2.6287,22055395654.1,,2022-12-07T08:54:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-07 08:56:01.765940+00:00
6,52,XRP,XRP,xrp,854,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50260446248.0,99989199669.0,,7,,,,2022-12-07T08:54:00.000Z,0.378923549129543,872160820.1013463,-0.3308,0.58680479,-1.00378421,-5.87853286,-18.93330619,-27.05056414,13.77694458,19044866673.126785,2.2699,37892354912.95,,2022-12-07T08:54:00.000Z,,,,,,2022-12-07 08:56:01.765940+00:00
7,74,Dogecoin,DOGE,dogecoin,608,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-07T08:54:00.000Z,0.09557265517773703,661056546.7586162,-20.5323,0.15579905,-5.37276202,-9.85545729,-16.96274093,53.42213702,57.97562075,12679697208.600601,1.5113,12679697208.6,,2022-12-07T08:54:00.000Z,,,,,,2022-12-07 08:56:01.765940+00:00
8,2010,Cardano,ADA,cardano,604,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34459271961.262,35230640457.276,,9,,,,2022-12-07T08:54:00.000Z,0.30921521329974205,204355110.24385518,19.3489,0.1977667,-2.66606119,-1.8520807,-23.42671844,-27.42843362,-34.4602274,10655331129.65545,1.2699,13914684598.49,,2022-12-07T08:54:00.000Z,,,,,,2022-12-07 08:56:01.765940+00:00
9,3890,Polygon,MATIC,polygon,544,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-07T08:54:00.000Z,0.8819196810212454,272388756.6946943,-4.4038,0.54790976,-3.45308917,1.31923021,-25.3884442,7.21888671,5.59366721,7702966481.741574,0.9181,8819196810.21,,2022-12-07T08:54:00.000Z,,,,,,2022-12-07 08:56:01.765940+00:00
10,6636,Polkadot,DOT,polkadot-new,435,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1144313840.6189494,1260337510.9241292,,11,904869778.0,4772946016.942339,,2022-12-07T08:54:00.000Z,5.274732489675812,182082173.66176644,14.105,0.14651151,-3.94070387,-2.54876165,-21.92303904,-16.92235423,-25.87488405,6035949393.498482,0.7194,6647943216.83,,2022-12-07T08:54:00.000Z,,,,,,2022-12-07 08:56:01.765940+00:00
11,4943,Dai,DAI,multi-collateral-dai,1704,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5872950669.879007,5872950669.879007,,12,,,,2022-12-07T08:54:00.000Z,0.9993174244413532,215806593.65398055,25.4206,0.07991733,-0.04281922,-0.08136217,-0.08513602,-0.03258578,-0.07986648,5868941937.294609,0.6995,5868941937.29,,2022-12-07T08:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-07 08:56:01.765940+00:00
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71776168.72724101,84000000.0,,13,,,,2022-12-07T08:54:00.000Z,76.7932038387752,626340760.273952,-11.908,0.09976907,-4.31574075,-1.5324323,8.80210036,43.97728564,34.57606452,5511921955.83734,0.657,6450629122.46,,2022-12-07T08:54:00.000Z,,,,,,2022-12-07 08:56:01.765940+00:00
13,5994,Shiba Inu,SHIB,shiba-inu,461,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-07T08:54:00.000Z,9.014037799646468e-06,116569047.54348147,-25.8138,0.16404041,-3.82325469,-2.7557456,-24.05037116,-18.38176517,-26.02688018,4949277150.188816,0.5899,5315893855.88,,2022-12-07T08:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-07 08:56:01.765940+00:00
14,5426,Solana,SOL,solana,408,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,364531530.2548775,535382197.4127268,,15,,,,2022-12-07T08:54:00.000Z,13.556614439503551,245981035.24804106,-24.4507,-0.51094942,-4.05723281,-1.15470801,-56.73880739,-58.80483521,-58.51697872,4941813406.707598,0.589,7257970028.1,,2022-12-07T08:54:00.000Z,,,,,,2022-12-07 08:56:01.765940+00:00
0,1,Bitcoin,BTC,bitcoin,9865,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19226643.0,19226643.0,,1,,,,2022-12-07T08:55:00.000Z,16793.743614315976,21578995336.233837,13.6789,0.17856884,-1.36770536,-0.6295196,-18.87816485,-13.84644139,-12.65017279,322887313105.983,38.4825,352668615900.64,,2022-12-07T08:55:00.000Z,,,,,,2022-12-07 08:57:02.588713+00:00
1,1027,Ethereum,ETH,ethereum,6261,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2022-12-07T08:55:00.000Z,1229.1159712269907,6152417555.529493,13.9893,0.14520282,-2.61947206,-3.14203751,-21.56546132,-7.46333221,-24.24891894,150411673429.09308,17.9379,150411673429.09,,2022-12-07T08:55:00.000Z,,,,,,2022-12-07 08:57:02.588713+00:00
2,825,Tether,USDT,tether,44243,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65685215611.096825,73141766321.23428,,3,,,,2022-12-07T08:55:00.000Z,1.000063964323837,27849156486.045723,9.2011,0.00103247,-0.00465596,0.01681068,-0.00558861,-0.00860317,-2.749e-05,65689417121.49947,7.834,73146444784.86,,2022-12-07T08:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-07 08:57:02.588713+00:00
3,1839,BNB,BNB,bnb,1149,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159969257.24062917,159979963.59042934,,4,,,,2022-12-07T08:55:00.000Z,283.3560789088533,714499717.8709363,15.3176,0.03432538,-2.05605598,-5.68273296,-14.04785485,0.89323311,1.79889111,45328261477.666374,5.4023,56671215781.77,,2022-12-07T08:55:00.000Z,,,,,,2022-12-07 08:57:02.588713+00:00
4,3408,USD Coin,USDC,usd-coin,8742,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43014930505.12496,43014930505.12496,,5,,,,2022-12-07T08:55:00.000Z,0.9998342528046832,2517694374.0125318,17.3062,0.00493495,-0.02736805,-0.02216229,-0.01711449,-0.0064602,-0.02151093,43007800901.03699,5.1258,43007800901.04,,2022-12-07T08:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-07 08:57:02.588713+00:00
5,4687,Binance USD,BUSD,binance-usd,5686,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22056131821.62442,22056131821.62442,,6,,,,2022-12-07T08:55:00.000Z,0.9995608407782545,6044688904.135474,17.5603,-0.0406141,-0.04382508,-0.07037741,-0.03630599,-0.0150786,-0.06513888,22046445667.93892,2.6292,22046445667.94,,2022-12-07T08:55:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-07 08:57:02.588713+00:00
6,52,XRP,XRP,xrp,854,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50260446248.0,99989199669.0,,7,,,,2022-12-07T08:55:00.000Z,0.3792739169425599,873189294.1572254,-0.119,0.68178955,-0.96547781,-5.77389429,-18.85876412,-26.93996672,13.81592031,19062476315.75995,2.2734,37927391694.26,,2022-12-07T08:55:00.000Z,,,,,,2022-12-07 08:57:02.588713+00:00
7,74,Dogecoin,DOGE,dogecoin,608,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-07T08:55:00.000Z,0.09578950302254144,663084447.5902505,-19.8879,0.37122718,-5.18420629,-9.58631006,-16.75341718,53.77978631,58.20540983,12708466577.907587,1.5156,12708466577.91,,2022-12-07T08:55:00.000Z,,,,,,2022-12-07 08:57:02.588713+00:00
8,2010,Cardano,ADA,cardano,604,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34459271961.262,35230640457.276,,9,,,,2022-12-07T08:55:00.000Z,0.30948810956107137,204618045.1641953,19.5562,0.27100335,-2.58564368,-1.73388264,-23.35965308,-27.33435403,-34.40204393,10664734936.14181,1.271,13926964930.25,,2022-12-07T08:55:00.000Z,,,,,,2022-12-07 08:57:02.588713+00:00
9,3890,Polygon,MATIC,polygon,544,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-07T08:55:00.000Z,0.8827151063675849,272673466.64624035,-4.2528,0.59936609,-3.38312841,1.42194936,-25.32196576,7.33179332,5.53712345,7709913979.244391,0.9189,8827151063.68,,2022-12-07T08:55:00.000Z,,,,,,2022-12-07 08:57:02.588713+00:00
10,6636,Polkadot,DOT,polkadot-new,435,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1144313840.6189494,1260337510.9241292,,11,904869778.0,4777387079.240835,,2022-12-07T08:55:00.000Z,5.279640447048763,182284536.84237,14.3086,0.25433829,-3.86488974,-2.44477113,-21.85103189,-16.82302034,-25.85168867,6041565637.049517,0.7205,6654128899.61,,2022-12-07T08:55:00.000Z,,,,,,2022-12-07 08:57:02.588713+00:00
11,4943,Dai,DAI,multi-collateral-dai,1704,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5872950669.879007,5872950669.879007,,12,,,,2022-12-07T08:55:00.000Z,0.9992620577061303,215878809.89575684,25.5478,0.06735904,-0.03894231,-0.08329438,-0.09907777,-0.02289483,-0.05209331,5868616771.189894,0.6994,5868616771.19,,2022-12-07T08:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-07 08:57:02.588713+00:00
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71776168.72724101,84000000.0,,13,,,,2022-12-07T08:55:00.000Z,76.82166884737582,626835724.531907,-11.6967,0.11623689,-4.21288356,-1.49932699,8.85709486,44.09625057,34.59915257,5513965065.097481,0.6576,6453020183.18,,2022-12-07T08:55:00.000Z,,,,,,2022-12-07 08:57:02.588713+00:00
13,5994,Shiba Inu,SHIB,shiba-inu,461,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-07T08:55:00.000Z,9.026100238188126e-06,116650285.83608682,-25.5737,0.28979895,-3.69571602,-2.62378839,-23.95521292,-18.23863692,-25.96594001,4955900192.245743,0.591,5323007498.44,,2022-12-07T08:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-07 08:57:02.588713+00:00
14,5426,Solana,SOL,solana,408,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,364531530.2548775,535382197.4127268,,15,,,,2022-12-07T08:55:00.000Z,13.563652976112726,246472584.9826615,-24.3136,-0.4468381,-4.02676484,-1.1051321,-56.70871057,-58.77629215,-58.57667678,4944379175.228496,0.5897,7261738335.29,,2022-12-07T08:55:00.000Z,,,,,,2022-12-07 08:57:02.588713+00:00
0,1,Bitcoin,BTC,bitcoin,9865,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19226643.0,19226643.0,,1,,,,2022-12-07T08:56:00.000Z,16794.368713389307,21582217748.48095,13.8152,0.12442418,-1.37805957,-0.62081324,-18.90612206,-13.7947896,-12.64897634,322899331662.7055,38.5017,352681742981.18,,2022-12-07T08:56:00.000Z,,,,,,2022-12-07 08:58:03.212492+00:00
1,1027,Ethereum,ETH,ethereum,6261,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2022-12-07T08:56:00.000Z,1229.215227336096,6153769171.838154,14.0669,0.07940757,-2.63115615,-3.12412896,-21.57787438,-7.38400136,-24.2480523,150423819782.91003,17.9393,150423819782.91,,2022-12-07T08:56:00.000Z,,,,,,2022-12-07 08:58:03.212492+00:00
2,825,Tether,USDT,tether,44243,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65685215611.096825,73141766321.23428,,3,,,,2022-12-07T08:56:00.000Z,1.0000689083999983,27861014901.008617,9.363,0.00120722,-0.00506004,0.01699883,-0.00367584,-0.0079903,0.00069517,65689741874.20813,7.8341,73146806403.32,,2022-12-07T08:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-07 08:58:03.212492+00:00
3,1839,BNB,BNB,bnb,1149,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159969257.24062917,159979963.59042934,,4,,,,2022-12-07T08:56:00.000Z,283.34955746070045,714872831.0658265,15.3509,-0.00548367,-2.07358381,-5.67516888,-14.14331368,0.91271062,1.80195605,45327218246.44923,5.4047,56669911492.14,,2022-12-07T08:56:00.000Z,,,,,,2022-12-07 08:58:03.212492+00:00
4,3408,USD Coin,USDC,usd-coin,8742,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43014930505.12496,43014930505.12496,,5,,,,2022-12-07T08:56:00.000Z,0.9998657127758961,2516806798.808328,17.2798,0.00240228,-0.02601779,-0.01733413,-0.01505127,-0.00553518,-0.01871567,43009154149.512405,5.1283,43009154149.51,,2022-12-07T08:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-07 08:58:03.212492+00:00
5,4687,Binance USD,BUSD,binance-usd,5686,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22056131821.62442,22056131821.62442,,6,,,,2022-12-07T08:56:00.000Z,1.0000509508231499,6041962169.617473,17.3897,0.00823984,0.00807033,-0.02243654,0.04538541,0.02602207,-0.01484916,22057255599.696236,2.6305,22057255599.7,,2022-12-07T08:56:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-07 08:58:03.212492+00:00
6,52,XRP,XRP,xrp,854,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50260446248.0,99989199669.0,,7,,,,2022-12-07T08:56:00.000Z,0.3792908810945184,873421080.0220261,0.0474,0.62428561,-0.96476853,-5.76889873,-18.87097058,-26.92890447,13.81943492,19063328941.6076,2.2735,37929088109.45,,2022-12-07T08:56:00.000Z,,,,,,2022-12-07 08:58:03.212492+00:00
7,74,Dogecoin,DOGE,dogecoin,608,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-07T08:56:00.000Z,0.09580298885026929,664068413.7558593,-19.5661,0.30680358,-5.19261299,-9.55290059,-16.7711277,53.92841439,58.22730852,12710255752.979458,1.5158,12710255752.98,,2022-12-07T08:56:00.000Z,,,,,,2022-12-07 08:58:03.212492+00:00
8,2010,Cardano,ADA,cardano,604,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34459271961.262,35230640457.276,,9,,,,2022-12-07T08:56:00.000Z,0.3094932184072687,204702630.12804088,19.5655,0.19878728,-2.59360819,-1.72617041,-23.33429171,-27.3015924,-34.39984157,10664910983.262331,1.2717,13927194828.33,,2022-12-07T08:56:00.000Z,,,,,,2022-12-07 08:58:03.212492+00:00
9,3890,Polygon,MATIC,polygon,544,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-07T08:56:00.000Z,0.8827040149070671,273043551.29155755,-4.143,0.5509944,-3.39888992,1.42988537,-25.39413164,7.38324962,5.5288447,7709817102.906964,0.9193,8827040149.07,,2022-12-07T08:56:00.000Z,,,,,,2022-12-07 08:58:03.212492+00:00
10,6636,Polkadot,DOT,polkadot-new,435,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1144313840.6189494,1260337510.9241292,,11,904869778.0,4777472623.765637,,2022-12-07T08:56:00.000Z,5.279734984988787,182390682.762591,14.347,0.19370278,-3.87426806,-2.4415154,-21.86443857,-16.77784717,-25.85764962,6041673818.12275,0.7205,6654248049.32,,2022-12-07T08:56:00.000Z,,,,,,2022-12-07 08:58:03.212492+00:00
